id1	id2	type
CCNA2	MYBL2	correlation_pair
EXO1	MYBL2	correlation_pair
FAM54A	MYBL2	correlation_pair
FAM83D	MYBL2	correlation_pair
CENPA	MYBL2	correlation_pair
MELK	MYBL2	correlation_pair
KIF2C	MYBL2	correlation_pair
ERBB2	STARD3	correlation_pair
GRB7	STARD3	correlation_pair
C17orf37	STARD3	correlation_pair
PGAP3	STARD3	correlation_pair
COL5A1	SCARF2	correlation_pair
COL1A1	SCARF2	correlation_pair
AEBP1	SCARF2	correlation_pair
DLGAP5	KIF18A	correlation_pair
E2F8	KIF18A	correlation_pair
KIF14	KIF18A	correlation_pair
BUB1B	KIF18A	correlation_pair
CEP55	KIF18A	correlation_pair
C12orf48	KIF18A	correlation_pair
FOXM1	KIF18A	correlation_pair
CDCA8	KIF18A	correlation_pair
BUB1	KIF18A	correlation_pair
CKAP2L	KIF18A	correlation_pair
CCNB2	KIF18A	correlation_pair
CCNB1	KIF18A	correlation_pair
ASPM	KIF18A	correlation_pair
KIF15	KIF18A	correlation_pair
KIF11	KIF18A	correlation_pair
HJURP	KIF18A	correlation_pair
DEPDC1B	KIF18A	correlation_pair
CCNA2	KIF18A	correlation_pair
FAM83D	KIF18A	correlation_pair
CENPE	KIF18A	correlation_pair
CENPA	KIF18A	correlation_pair
GTSE1	KIF18B	correlation_pair
DLGAP5	KIF18B	correlation_pair
FAM64A	KIF18B	correlation_pair
CDC45	KIF18B	correlation_pair
E2F1	KIF18B	correlation_pair
AURKB	KIF18B	correlation_pair
BUB1B	KIF18B	correlation_pair
CEP55	KIF18B	correlation_pair
C15orf42	KIF18B	correlation_pair
BIRC5	KIF18B	correlation_pair
FOXM1	KIF18B	correlation_pair
CDCA3	KIF18B	correlation_pair
CDCA5	KIF18B	correlation_pair
CDCA8	KIF18B	correlation_pair
CDC20	KIF18B	correlation_pair
BUB1	KIF18B	correlation_pair
CKAP2L	KIF18B	correlation_pair
IQGAP3	KIF18B	correlation_pair
CCNB2	KIF18B	correlation_pair
ASPM	KIF18B	correlation_pair
KIF15	KIF18B	correlation_pair
KIF11	KIF18B	correlation_pair
HJURP	KIF18B	correlation_pair
ESPL1	KIF18B	correlation_pair
DEPDC1B	KIF18B	correlation_pair
CCNA2	KIF18B	correlation_pair
EXO1	KIF18B	correlation_pair
C17orf53	KIF18B	correlation_pair
CENPE	KIF18B	correlation_pair
CENPA	KIF18B	correlation_pair
CLDN19	COL17A1	correlation_pair
BUB1	CLSPN	correlation_pair
CKAP2L	CLSPN	correlation_pair
CENPI	CLSPN	correlation_pair
CASC5	CLSPN	correlation_pair
COL10A1	COL12A1	correlation_pair
COL11A1	COL12A1	correlation_pair
ANTXR1	COL12A1	correlation_pair
KRT14	KRT5	correlation_pair
KRT17	KRT5	correlation_pair
DSG3	KRT5	correlation_pair
ANXA8L2	KRT5	correlation_pair
ANXA8	KRT5	correlation_pair
DSC3	KRT5	correlation_pair
FAT2	KRT5	correlation_pair
KRT14	KRT6B	correlation_pair
KRT17	KRT6B	correlation_pair
DSG3	KRT6B	correlation_pair
ANXA8L2	KRT6B	correlation_pair
KRT5	KRT6B	correlation_pair
ANXA8	KRT6B	correlation_pair
DSC3	KRT6B	correlation_pair
KRT6B	KRT6C	correlation_pair
KRT6A	KRT6C	correlation_pair
ADAM12	AEBP1	correlation_pair
C16orf59	PKMYT1	correlation_pair
AURKB	PKMYT1	correlation_pair
KIFC1	PKMYT1	correlation_pair
MYBL2	PKMYT1	correlation_pair
AEBP1	ISLR	correlation_pair
AURKB	CDC20	correlation_pair
C15orf42	CDC20	correlation_pair
BIRC5	CDC20	correlation_pair
BUB1	CDC20	correlation_pair
CCNB2	CDC20	correlation_pair
CCNA2	CDC20	correlation_pair
GTSE1	RAD54L	correlation_pair
MCM10	RAD54L	correlation_pair
DLGAP5	RAD54L	correlation_pair
NDC80	RAD54L	correlation_pair
ORC1L	RAD54L	correlation_pair
FAM64A	RAD54L	correlation_pair
CDC45	RAD54L	correlation_pair
E2F2	RAD54L	correlation_pair
AURKB	RAD54L	correlation_pair
KIF23	RAD54L	correlation_pair
KIF4A	RAD54L	correlation_pair
KIF20A	RAD54L	correlation_pair
MKI67	RAD54L	correlation_pair
BUB1B	RAD54L	correlation_pair
DEPDC1	RAD54L	correlation_pair
CEP55	RAD54L	correlation_pair
C15orf42	RAD54L	correlation_pair
BIRC5	RAD54L	correlation_pair
KIFC1	RAD54L	correlation_pair
NCAPH	RAD54L	correlation_pair
FOXM1	RAD54L	correlation_pair
CDCA3	RAD54L	correlation_pair
CDCA5	RAD54L	correlation_pair
CDCA8	RAD54L	correlation_pair
CDC25A	RAD54L	correlation_pair
MYBL2	RAD54L	correlation_pair
KIF18B	RAD54L	correlation_pair
CDC20	RAD54L	correlation_pair
BUB1	RAD54L	correlation_pair
CCNB2	RAD54L	correlation_pair
KIF15	RAD54L	correlation_pair
KIF11	RAD54L	correlation_pair
PLK1	RAD54L	correlation_pair
HJURP	RAD54L	correlation_pair
ESPL1	RAD54L	correlation_pair
POLQ	RAD54L	correlation_pair
CCNA2	RAD54L	correlation_pair
NCAPG	RAD54L	correlation_pair
CENPA	RAD54L	correlation_pair
MELK	RAD54L	correlation_pair
KIF2C	RAD54L	correlation_pair
RAD51	RAD54L	correlation_pair
FOXC1	ROPN1	correlation_pair
MIA	ROPN1	correlation_pair
ERBB2	PGAP3	correlation_pair
C17orf37	PGAP3	correlation_pair
DACT1	P4HA3	correlation_pair
ADAM12	P4HA3	correlation_pair
COL10A1	P4HA3	correlation_pair
GLT8D2	P4HA3	correlation_pair
COL1A2	P4HA3	correlation_pair
HTRA1	P4HA3	correlation_pair
CTSK	P4HA3	correlation_pair
MMP2	P4HA3	correlation_pair
FAP	P4HA3	correlation_pair
CYS1	P4HA3	correlation_pair
COL5A2	P4HA3	correlation_pair
COL5A1	P4HA3	correlation_pair
LRRC15	P4HA3	correlation_pair
KLK4	P4HA3	correlation_pair
COL1A1	P4HA3	correlation_pair
COL6A3	P4HA3	correlation_pair
AEBP1	P4HA3	correlation_pair
CDH11	P4HA3	correlation_pair
COL3A1	P4HA3	correlation_pair
NOX4	P4HA3	correlation_pair
LUM	P4HA3	correlation_pair
DACT1	THY1	correlation_pair
GLT8D2	THY1	correlation_pair
NID2	THY1	correlation_pair
COL1A2	THY1	correlation_pair
HTRA1	THY1	correlation_pair
MMP2	THY1	correlation_pair
FAP	THY1	correlation_pair
C1QTNF6	THY1	correlation_pair
COL5A2	THY1	correlation_pair
COL5A3	THY1	correlation_pair
COL5A1	THY1	correlation_pair
COL1A1	THY1	correlation_pair
COL6A1	THY1	correlation_pair
COL6A3	THY1	correlation_pair
AEBP1	THY1	correlation_pair
SPARC	THY1	correlation_pair
COL3A1	THY1	correlation_pair
NOX4	THY1	correlation_pair
LUM	THY1	correlation_pair
COL1A2	MMP14	correlation_pair
COL5A1	MMP14	correlation_pair
AEBP1	MMP14	correlation_pair
COL10A1	MMP11	correlation_pair
AURKA	BUB1	correlation_pair
AURKB	BUB1	correlation_pair
BIRC5	BUB1	correlation_pair
ANLN	BUB1	correlation_pair
ARHGAP11A	BUB1	correlation_pair
BLM	BUB1	correlation_pair
ASPM	BUB1	correlation_pair
GTSE1	SKA1	correlation_pair
MCM10	SKA1	correlation_pair
DLGAP5	SKA1	correlation_pair
NDC80	SKA1	correlation_pair
ORC1L	SKA1	correlation_pair
FAM64A	SKA1	correlation_pair
CDC45	SKA1	correlation_pair
E2F2	SKA1	correlation_pair
AURKA	SKA1	correlation_pair
AURKB	SKA1	correlation_pair
KIF23	SKA1	correlation_pair
MAD2L1	SKA1	correlation_pair
SGOL1	SKA1	correlation_pair
ORC6L	SKA1	correlation_pair
KIF4A	SKA1	correlation_pair
KIF20A	SKA1	correlation_pair
BUB1B	SKA1	correlation_pair
DEPDC1	SKA1	correlation_pair
CDK1	SKA1	correlation_pair
CEP55	SKA1	correlation_pair
C15orf42	SKA1	correlation_pair
BIRC5	SKA1	correlation_pair
KIFC1	SKA1	correlation_pair
ARHGAP11A	SKA1	correlation_pair
NEIL3	SKA1	correlation_pair
NCAPH	SKA1	correlation_pair
FOXM1	SKA1	correlation_pair
PTTG1	SKA1	correlation_pair
CDCA3	SKA1	correlation_pair
CDCA5	SKA1	correlation_pair
CDCA8	SKA1	correlation_pair
NUF2	SKA1	correlation_pair
CDC25A	SKA1	correlation_pair
MYBL2	SKA1	correlation_pair
KIF18A	SKA1	correlation_pair
KIF18B	SKA1	correlation_pair
CDC20	SKA1	correlation_pair
RAD54L	SKA1	correlation_pair
BUB1	SKA1	correlation_pair
CKAP2L	SKA1	correlation_pair
CCNB2	SKA1	correlation_pair
CCNB1	SKA1	correlation_pair
PRC1	SKA1	correlation_pair
KIF15	SKA1	correlation_pair
KIF11	SKA1	correlation_pair
PLK1	SKA1	correlation_pair
HJURP	SKA1	correlation_pair
POLQ	SKA1	correlation_pair
DEPDC1B	SKA1	correlation_pair
CCNA2	SKA1	correlation_pair
NCAPG	SKA1	correlation_pair
EXO1	SKA1	correlation_pair
FAM54A	SKA1	correlation_pair
FAM83D	SKA1	correlation_pair
CENPE	SKA1	correlation_pair
CENPA	SKA1	correlation_pair
MELK	SKA1	correlation_pair
KIF2C	SKA1	correlation_pair
RAD51	SKA1	correlation_pair
NUSAP1	SKA1	correlation_pair
BUB1B	CKAP2L	correlation_pair
CEP55	CKAP2L	correlation_pair
C15orf42	CKAP2L	correlation_pair
ANLN	CKAP2L	correlation_pair
ARHGAP11A	CKAP2L	correlation_pair
CDCA5	CKAP2L	correlation_pair
BUB1	CKAP2L	correlation_pair
CCNB2	CKAP2L	correlation_pair
ASPM	CKAP2L	correlation_pair
CCNA2	CKAP2L	correlation_pair
CENPI	CKAP2L	correlation_pair
CENPF	CKAP2L	correlation_pair
CENPE	CKAP2L	correlation_pair
CENPA	CKAP2L	correlation_pair
CASC5	CKAP2L	correlation_pair
BUB1B	IQGAP3	correlation_pair
CEP55	IQGAP3	correlation_pair
FOXM1	IQGAP3	correlation_pair
BUB1	IQGAP3	correlation_pair
CKAP2L	IQGAP3	correlation_pair
ASPM	IQGAP3	correlation_pair
HJURP	IQGAP3	correlation_pair
ESPL1	IQGAP3	correlation_pair
DEPDC1B	IQGAP3	correlation_pair
CCNA2	IQGAP3	correlation_pair
EXO1	IQGAP3	correlation_pair
CENPF	IQGAP3	correlation_pair
ASF1B	CCNB2	correlation_pair
AURKA	CCNB2	correlation_pair
AURKB	CCNB2	correlation_pair
BUB1B	CCNB2	correlation_pair
C15orf42	CCNB2	correlation_pair
BIRC5	CCNB2	correlation_pair
ANLN	CCNB2	correlation_pair
ARHGAP11A	CCNB2	correlation_pair
BLM	CCNB2	correlation_pair
BUB1	CCNB2	correlation_pair
CCNB1	CCNB2	correlation_pair
ASPM	CCNB2	correlation_pair
CCNA2	CCNB2	correlation_pair
BUB1B	CCNB1	correlation_pair
BUB1	CCNB1	correlation_pair
CCNA2	CCNB1	correlation_pair
ANXA8L2	DSC3	correlation_pair
ANXA8	DSC3	correlation_pair
ANLN	ASPM	correlation_pair
ARHGAP11A	ASPM	correlation_pair
AURKB	CDKN3	correlation_pair
CDK1	CDKN3	correlation_pair
BIRC5	CDKN3	correlation_pair
CCNB2	CDKN3	correlation_pair
CCNB1	CDKN3	correlation_pair
CCNA2	CDKN3	correlation_pair
ANLN	DIAPH3	correlation_pair
BUB1	DIAPH3	correlation_pair
CKAP2L	DIAPH3	correlation_pair
FLJ45983	GATA3	correlation_pair
ESR1	GATA3	correlation_pair
KIFC1	TCF19	correlation_pair
GABRP	SOX10	correlation_pair
MIA	SOX10	correlation_pair
SFRP1	SOX10	correlation_pair
DLGAP5	HMMR	correlation_pair
BUB1B	HMMR	correlation_pair
CDC25C	HMMR	correlation_pair
CEP55	HMMR	correlation_pair
BUB1	HMMR	correlation_pair
CKAP2L	HMMR	correlation_pair
ASPM	HMMR	correlation_pair
DEPDC1B	HMMR	correlation_pair
GTSE1	PRC1	correlation_pair
MCM10	PRC1	correlation_pair
DLGAP5	PRC1	correlation_pair
NDC80	PRC1	correlation_pair
CDC45	PRC1	correlation_pair
KIF23	PRC1	correlation_pair
KIF4A	PRC1	correlation_pair
KIF20A	PRC1	correlation_pair
MKI67	PRC1	correlation_pair
BUB1B	PRC1	correlation_pair
FANCI	PRC1	correlation_pair
CEP55	PRC1	correlation_pair
C15orf42	PRC1	correlation_pair
BIRC5	PRC1	correlation_pair
KIFC1	PRC1	correlation_pair
ARHGAP11A	PRC1	correlation_pair
NEIL3	PRC1	correlation_pair
NCAPH	PRC1	correlation_pair
FOXM1	PRC1	correlation_pair
CDCA5	PRC1	correlation_pair
CDCA8	PRC1	correlation_pair
KIF18B	PRC1	correlation_pair
BLM	PRC1	correlation_pair
BUB1	PRC1	correlation_pair
CKAP2L	PRC1	correlation_pair
CCNB2	PRC1	correlation_pair
KIF11	PRC1	correlation_pair
PLK1	PRC1	correlation_pair
HJURP	PRC1	correlation_pair
POLQ	PRC1	correlation_pair
DEPDC1B	PRC1	correlation_pair
CCNA2	PRC1	correlation_pair
NCAPG	PRC1	correlation_pair
CENPE	PRC1	correlation_pair
CENPA	PRC1	correlation_pair
KIF2C	PRC1	correlation_pair
NUSAP1	PRC1	correlation_pair
DLGAP5	KIF15	correlation_pair
KIF14	KIF15	correlation_pair
BUB1B	KIF15	correlation_pair
CEP55	KIF15	correlation_pair
GSG2	KIF15	correlation_pair
ARHGAP11A	KIF15	correlation_pair
FOXM1	KIF15	correlation_pair
CDCA8	KIF15	correlation_pair
CDC25A	KIF15	correlation_pair
BUB1	KIF15	correlation_pair
CKAP2L	KIF15	correlation_pair
CCNB2	KIF15	correlation_pair
ASPM	KIF15	correlation_pair
KIF11	KIF15	correlation_pair
HJURP	KIF15	correlation_pair
ESPL1	KIF15	correlation_pair
DEPDC1B	KIF15	correlation_pair
CCNA2	KIF15	correlation_pair
EXO1	KIF15	correlation_pair
CENPF	KIF15	correlation_pair
CENPE	KIF15	correlation_pair
CENPA	KIF15	correlation_pair
GTSE1	KIF11	correlation_pair
DLGAP5	KIF11	correlation_pair
BUB1B	KIF11	correlation_pair
DEPDC1	KIF11	correlation_pair
CDK1	KIF11	correlation_pair
CEP55	KIF11	correlation_pair
GSG2	KIF11	correlation_pair
ARHGAP11A	KIF11	correlation_pair
FOXM1	KIF11	correlation_pair
CDCA5	KIF11	correlation_pair
CDCA8	KIF11	correlation_pair
BUB1	KIF11	correlation_pair
CKAP2L	KIF11	correlation_pair
IQGAP3	KIF11	correlation_pair
CCNB2	KIF11	correlation_pair
CCNB1	KIF11	correlation_pair
ASPM	KIF11	correlation_pair
HMMR	KIF11	correlation_pair
HJURP	KIF11	correlation_pair
ESPL1	KIF11	correlation_pair
DEPDC1B	KIF11	correlation_pair
CCNA2	KIF11	correlation_pair
EXO1	KIF11	correlation_pair
FAM83D	KIF11	correlation_pair
CENPI	KIF11	correlation_pair
CENPF	KIF11	correlation_pair
CENPE	KIF11	correlation_pair
CENPA	KIF11	correlation_pair
POC1A	TRAIP	correlation_pair
AGR2	FOXA1	correlation_pair
ROPN1	ROPN1B	correlation_pair
ADAM12	CDH11	correlation_pair
ANTXR1	CDH11	correlation_pair
AEBP1	CDH11	correlation_pair
GTSE1	PLK1	correlation_pair
MCM10	PLK1	correlation_pair
DLGAP5	PLK1	correlation_pair
OIP5	PLK1	correlation_pair
NDC80	PLK1	correlation_pair
ORC1L	PLK1	correlation_pair
FAM64A	PLK1	correlation_pair
CDC45	PLK1	correlation_pair
E2F2	PLK1	correlation_pair
E2F1	PLK1	correlation_pair
AURKA	PLK1	correlation_pair
AURKB	PLK1	correlation_pair
KIF23	PLK1	correlation_pair
LMNB1	PLK1	correlation_pair
MAD2L1	PLK1	correlation_pair
KIF4A	PLK1	correlation_pair
KIF14	PLK1	correlation_pair
KIF20A	PLK1	correlation_pair
MKI67	PLK1	correlation_pair
BUB1B	PLK1	correlation_pair
DEPDC1	PLK1	correlation_pair
CEP55	PLK1	correlation_pair
C15orf42	PLK1	correlation_pair
BIRC5	PLK1	correlation_pair
ANLN	PLK1	correlation_pair
GSG2	PLK1	correlation_pair
KIFC1	PLK1	correlation_pair
NEIL3	PLK1	correlation_pair
NCAPH	PLK1	correlation_pair
FOXM1	PLK1	correlation_pair
CDCA3	PLK1	correlation_pair
CDCA5	PLK1	correlation_pair
CDCA8	PLK1	correlation_pair
NEK2	PLK1	correlation_pair
CDC25A	PLK1	correlation_pair
MYBL2	PLK1	correlation_pair
KIF18A	PLK1	correlation_pair
KIF18B	PLK1	correlation_pair
PKMYT1	PLK1	correlation_pair
CDC20	PLK1	correlation_pair
BUB1	PLK1	correlation_pair
CKAP2L	PLK1	correlation_pair
IQGAP3	PLK1	correlation_pair
CCNB2	PLK1	correlation_pair
CCNB1	PLK1	correlation_pair
ASPM	PLK1	correlation_pair
CDKN3	PLK1	correlation_pair
KIF15	PLK1	correlation_pair
KIF11	PLK1	correlation_pair
HJURP	PLK1	correlation_pair
ESPL1	PLK1	correlation_pair
DEPDC1B	PLK1	correlation_pair
CCNA2	PLK1	correlation_pair
NCAPG	PLK1	correlation_pair
EXO1	PLK1	correlation_pair
FAM54A	PLK1	correlation_pair
FAM83D	PLK1	correlation_pair
CENPA	PLK1	correlation_pair
MELK	PLK1	correlation_pair
KIF2C	PLK1	correlation_pair
NUSAP1	PLK1	correlation_pair
MAD2L1	PLK4	correlation_pair
BUB1B	PLK4	correlation_pair
BUB1	PLK4	correlation_pair
KIF11	PLK4	correlation_pair
CCNA2	PLK4	correlation_pair
CENPE	PLK4	correlation_pair
GTSE1	HJURP	correlation_pair
DLGAP5	HJURP	correlation_pair
ASF1B	HJURP	correlation_pair
FAM64A	HJURP	correlation_pair
CDC45	HJURP	correlation_pair
E2F2	HJURP	correlation_pair
AURKA	HJURP	correlation_pair
AURKB	HJURP	correlation_pair
BUB1B	HJURP	correlation_pair
CDC25C	HJURP	correlation_pair
DEPDC1	HJURP	correlation_pair
CDK1	HJURP	correlation_pair
CEP55	HJURP	correlation_pair
C15orf42	HJURP	correlation_pair
BIRC5	HJURP	correlation_pair
ANLN	HJURP	correlation_pair
ARHGAP11A	HJURP	correlation_pair
FOXM1	HJURP	correlation_pair
CDCA3	HJURP	correlation_pair
CDCA5	HJURP	correlation_pair
CDCA8	HJURP	correlation_pair
CDC25A	HJURP	correlation_pair
CDC20	HJURP	correlation_pair
BUB1	HJURP	correlation_pair
CKAP2L	HJURP	correlation_pair
CCNB2	HJURP	correlation_pair
CCNB1	HJURP	correlation_pair
ASPM	HJURP	correlation_pair
CDKN3	HJURP	correlation_pair
ESPL1	HJURP	correlation_pair
DEPDC1B	HJURP	correlation_pair
CCNA2	HJURP	correlation_pair
EXO1	HJURP	correlation_pair
FAM54A	HJURP	correlation_pair
FAM83D	HJURP	correlation_pair
CENPF	HJURP	correlation_pair
CENPE	HJURP	correlation_pair
CENPA	HJURP	correlation_pair
GTSE1	TTK	correlation_pair
MCM10	TTK	correlation_pair
DLGAP5	TTK	correlation_pair
NDC80	TTK	correlation_pair
ORC1L	TTK	correlation_pair
STIL	TTK	correlation_pair
TPX2	TTK	correlation_pair
SKA3	TTK	correlation_pair
AURKB	TTK	correlation_pair
KIF23	TTK	correlation_pair
SGOL1	TTK	correlation_pair
KIF4A	TTK	correlation_pair
KIF14	TTK	correlation_pair
KIF20A	TTK	correlation_pair
MKI67	TTK	correlation_pair
BUB1B	TTK	correlation_pair
DEPDC1	TTK	correlation_pair
CDK1	TTK	correlation_pair
CEP55	TTK	correlation_pair
C15orf42	TTK	correlation_pair
ANLN	TTK	correlation_pair
KIFC1	TTK	correlation_pair
NCAPH	TTK	correlation_pair
FOXM1	TTK	correlation_pair
CDCA8	TTK	correlation_pair
NUF2	TTK	correlation_pair
KIF18A	TTK	correlation_pair
CDC20	TTK	correlation_pair
RAD54L	TTK	correlation_pair
BLM	TTK	correlation_pair
BUB1	TTK	correlation_pair
SKA1	TTK	correlation_pair
CKAP2L	TTK	correlation_pair
CCNB2	TTK	correlation_pair
ASPM	TTK	correlation_pair
KIF15	TTK	correlation_pair
KIF11	TTK	correlation_pair
PLK1	TTK	correlation_pair
HJURP	TTK	correlation_pair
POLQ	TTK	correlation_pair
DEPDC1B	TTK	correlation_pair
CCNA2	TTK	correlation_pair
NCAPG	TTK	correlation_pair
EXO1	TTK	correlation_pair
FAM54A	TTK	correlation_pair
FAM83D	TTK	correlation_pair
CENPF	TTK	correlation_pair
CENPA	TTK	correlation_pair
MELK	TTK	correlation_pair
KIF2C	TTK	correlation_pair
RAD51AP1	TTK	correlation_pair
NUSAP1	TTK	correlation_pair
DACT1	SPARC	correlation_pair
ADAM12	SPARC	correlation_pair
COL10A1	SPARC	correlation_pair
GLT8D2	SPARC	correlation_pair
NID2	SPARC	correlation_pair
COL1A2	SPARC	correlation_pair
HTRA1	SPARC	correlation_pair
CTSK	SPARC	correlation_pair
POSTN	SPARC	correlation_pair
MMP2	SPARC	correlation_pair
FAP	SPARC	correlation_pair
C1QTNF6	SPARC	correlation_pair
CYS1	SPARC	correlation_pair
COL5A2	SPARC	correlation_pair
COL5A1	SPARC	correlation_pair
ANTXR1	SPARC	correlation_pair
LRRC15	SPARC	correlation_pair
COL1A1	SPARC	correlation_pair
COL6A1	SPARC	correlation_pair
COL6A3	SPARC	correlation_pair
AEBP1	SPARC	correlation_pair
P4HA3	SPARC	correlation_pair
CDH11	SPARC	correlation_pair
COL3A1	SPARC	correlation_pair
NOX4	SPARC	correlation_pair
LUM	SPARC	correlation_pair
DLGAP5	ESPL1	correlation_pair
E2F8	ESPL1	correlation_pair
AURKB	ESPL1	correlation_pair
BUB1B	ESPL1	correlation_pair
CDC25C	ESPL1	correlation_pair
CEP55	ESPL1	correlation_pair
CDCA5	ESPL1	correlation_pair
CDCA8	ESPL1	correlation_pair
BUB1	ESPL1	correlation_pair
CKAP2L	ESPL1	correlation_pair
ASPM	ESPL1	correlation_pair
DEPDC1B	ESPL1	correlation_pair
CCNA2	ESPL1	correlation_pair
CENPE	ESPL1	correlation_pair
COL5A2	CTHRC1	correlation_pair
MCM10	POLQ	correlation_pair
DLGAP5	POLQ	correlation_pair
KIAA1524	POLQ	correlation_pair
ORC1L	POLQ	correlation_pair
KIF23	POLQ	correlation_pair
KIF4A	POLQ	correlation_pair
KIF14	POLQ	correlation_pair
MKI67	POLQ	correlation_pair
BUB1B	POLQ	correlation_pair
DEPDC1	POLQ	correlation_pair
CEP55	POLQ	correlation_pair
C15orf42	POLQ	correlation_pair
GSG2	POLQ	correlation_pair
ARHGAP11A	POLQ	correlation_pair
NEIL3	POLQ	correlation_pair
NCAPH	POLQ	correlation_pair
FOXM1	POLQ	correlation_pair
CDCA8	POLQ	correlation_pair
KIF18A	POLQ	correlation_pair
KIF18B	POLQ	correlation_pair
CLSPN	POLQ	correlation_pair
BLM	POLQ	correlation_pair
BUB1	POLQ	correlation_pair
CKAP2L	POLQ	correlation_pair
CCNB2	POLQ	correlation_pair
ASPM	POLQ	correlation_pair
KIF15	POLQ	correlation_pair
KIF11	POLQ	correlation_pair
PLK1	POLQ	correlation_pair
HJURP	POLQ	correlation_pair
ESPL1	POLQ	correlation_pair
DEPDC1B	POLQ	correlation_pair
CCNA2	POLQ	correlation_pair
NCAPG	POLQ	correlation_pair
EXO1	POLQ	correlation_pair
FAM83D	POLQ	correlation_pair
CENPI	POLQ	correlation_pair
CENPF	POLQ	correlation_pair
CENPE	POLQ	correlation_pair
CENPA	POLQ	correlation_pair
MELK	POLQ	correlation_pair
KIF2C	POLQ	correlation_pair
NUSAP1	POLQ	correlation_pair
FOXM1	NCAPD2	correlation_pair
CDCA5	FEN1	correlation_pair
DSC3	FAT2	correlation_pair
FOXA1	TFF3	correlation_pair
TFF1	TFF3	correlation_pair
CDC45	DEPDC1B	correlation_pair
BUB1B	DEPDC1B	correlation_pair
CDC25C	DEPDC1B	correlation_pair
DEPDC1	DEPDC1B	correlation_pair
CDK1	DEPDC1B	correlation_pair
CEP55	DEPDC1B	correlation_pair
BIRC5	DEPDC1B	correlation_pair
ARHGAP11A	DEPDC1B	correlation_pair
CDCA5	DEPDC1B	correlation_pair
CDCA8	DEPDC1B	correlation_pair
BUB1	DEPDC1B	correlation_pair
CKAP2L	DEPDC1B	correlation_pair
CCNB2	DEPDC1B	correlation_pair
CCNB1	DEPDC1B	correlation_pair
ASPM	DEPDC1B	correlation_pair
CCNA2	DEPDC1B	correlation_pair
CENPE	DEPDC1B	correlation_pair
CENPA	DEPDC1B	correlation_pair
GTSE1	TROAP	correlation_pair
MCM10	TROAP	correlation_pair
DLGAP5	TROAP	correlation_pair
NDC80	TROAP	correlation_pair
ASF1B	TROAP	correlation_pair
SPC25	TROAP	correlation_pair
FAM64A	TROAP	correlation_pair
CDC45	TROAP	correlation_pair
TPX2	TROAP	correlation_pair
E2F1	TROAP	correlation_pair
SKA3	TROAP	correlation_pair
AURKA	TROAP	correlation_pair
AURKB	TROAP	correlation_pair
LMNB1	TROAP	correlation_pair
SGOL1	TROAP	correlation_pair
ORC6L	TROAP	correlation_pair
KIF4A	TROAP	correlation_pair
TACC3	TROAP	correlation_pair
KIF20A	TROAP	correlation_pair
BUB1B	TROAP	correlation_pair
CDC25C	TROAP	correlation_pair
CDK1	TROAP	correlation_pair
CEP55	TROAP	correlation_pair
C15orf42	TROAP	correlation_pair
BIRC5	TROAP	correlation_pair
KIFC1	TROAP	correlation_pair
NEIL3	TROAP	correlation_pair
NCAPH	TROAP	correlation_pair
FOXM1	TROAP	correlation_pair
PTTG1	TROAP	correlation_pair
CDCA3	TROAP	correlation_pair
CDCA5	TROAP	correlation_pair
CDCA8	TROAP	correlation_pair
NUF2	TROAP	correlation_pair
MYBL2	TROAP	correlation_pair
KIF18B	TROAP	correlation_pair
PKMYT1	TROAP	correlation_pair
CDC20	TROAP	correlation_pair
RAD54L	TROAP	correlation_pair
BUB1	TROAP	correlation_pair
SKA1	TROAP	correlation_pair
IQGAP3	TROAP	correlation_pair
CCNB2	TROAP	correlation_pair
CCNB1	TROAP	correlation_pair
CDKN3	TROAP	correlation_pair
PRC1	TROAP	correlation_pair
KIF11	TROAP	correlation_pair
PLK1	TROAP	correlation_pair
HJURP	TROAP	correlation_pair
ESPL1	TROAP	correlation_pair
DEPDC1B	TROAP	correlation_pair
CCNA2	TROAP	correlation_pair
NCAPG	TROAP	correlation_pair
FAM83D	TROAP	correlation_pair
CENPA	TROAP	correlation_pair
MELK	TROAP	correlation_pair
SPAG5	TROAP	correlation_pair
KIF2C	TROAP	correlation_pair
RAD51	TROAP	correlation_pair
NUSAP1	TROAP	correlation_pair
ADAM12	COL3A1	correlation_pair
COL10A1	COL3A1	correlation_pair
COL1A2	COL3A1	correlation_pair
C1QTNF6	COL3A1	correlation_pair
ANTXR1	COL3A1	correlation_pair
COL1A1	COL3A1	correlation_pair
COL12A1	COL3A1	correlation_pair
AEBP1	COL3A1	correlation_pair
CDH11	COL3A1	correlation_pair
MLPH	SPDEF	correlation_pair
FOXA1	SPDEF	correlation_pair
ESCO2	PBK	correlation_pair
CDCA2	PBK	correlation_pair
AURKA	CCNA2	correlation_pair
AURKB	CCNA2	correlation_pair
BUB1B	CCNA2	correlation_pair
C15orf42	CCNA2	correlation_pair
BIRC5	CCNA2	correlation_pair
ANLN	CCNA2	correlation_pair
ARHGAP11A	CCNA2	correlation_pair
BUB1	CCNA2	correlation_pair
ASPM	CCNA2	correlation_pair
GTSE1	NCAPG	correlation_pair
MCM10	NCAPG	correlation_pair
DLGAP5	NCAPG	correlation_pair
FAM64A	NCAPG	correlation_pair
CDC45	NCAPG	correlation_pair
E2F2	NCAPG	correlation_pair
AURKA	NCAPG	correlation_pair
